,CAMPAÑA,ID_FINCA,ID_ZONA,ID_ESTACION,ALTITUD,VARIEDAD,MODO,TIPO,COLOR,SUPERFICIE,PRODUCCION,ALTITUD_MIN,ALTITUD_DIF,P/S,ID_FINCA_ZONA
3532,17,84948,845,16,625-670,68,0,0,0,0.0,5834.4,625.0,45.0,"4911,864902",84948_845
3533,17,62968,845,16,625-670,59,0,0,1,0.0,1326.8,625.0,45.0,"4911,864902",62968_845
3534,17,14843,845,16,625-670,62,1,0,0,0.0,39038.478,625.0,45.0,"4911,864902",14843_845
3535,17,14843,845,16,625-670,87,1,0,0,0.0,13270.0,625.0,45.0,"4911,864902",14843_845
3536,17,80627,845,16,625-670,9,1,0,0,0.0,7040.0,625.0,45.0,"4911,864902",80627_845
3537,17,80627,845,16,625-670,62,1,0,0,0.0,6471.522,625.0,45.0,"4911,864902",80627_845
3538,17,80627,845,16,625-670,8,1,0,0,0.0,12272.052,625.0,45.0,"4911,864902",80627_845
3539,17,80627,845,16,625-670,43,1,0,0,0.0,10290.0,625.0,45.0,"4911,864902",80627_845
3540,17,86182,845,16,625-670,59,1,0,1,0.0,3840.0,625.0,45.0,"4911,864902",86182_845
3541,17,86182,845,16,625-670,65,1,0,1,0.0,6250.0,625.0,45.0,"4911,864902",86182_845
3542,17,86182,845,16,625-670,84,1,0,0,0.0,778.707,625.0,45.0,"4911,864902",86182_845
3543,17,94181,845,16,625-670,84,1,0,0,0.0,2317.095,625.0,45.0,"4911,864902",94181_845
3544,17,48461,845,16,625-670,84,1,0,0,0.0,10494.198,625.0,45.0,"4911,864902",48461_845
3545,17,45773,724,16,600-620,32,1,0,1,0.0,29910.0,600.0,20.0,"4911,864902",45773_724
3546,17,87664,724,16,600-620,59,0,0,1,0.0,291.2,600.0,20.0,"4911,864902",87664_724
3547,17,77554,724,16,600-620,17,0,0,1,0.0,1516.0,600.0,20.0,"4911,864902",77554_724
3548,17,87293,724,16,600-620,32,1,0,1,0.0,27151.2,600.0,20.0,"4911,864902",87293_724
3549,17,4334,724,16,600-620,59,1,0,1,0.0,13940.0,600.0,20.0,"4911,864902",4334_724
3550,17,33486,724,16,600-620,55,1,0,1,0.0,12560.0,600.0,20.0,"4911,864902",33486_724
3551,17,33486,724,16,600-620,17,1,0,1,0.0,15830.0,600.0,20.0,"4911,864902",33486_724
3552,17,19605,724,16,600-620,17,0,0,1,0.0,13644.0,600.0,20.0,"4911,864902",19605_724
3553,17,20934,724,16,600-620,59,0,0,1,0.0,748.8,600.0,20.0,"4911,864902",20934_724
3554,17,84482,272,16,600-670,81,0,0,1,0.0,12040.0,600.0,70.0,"4911,864902",84482_272
3555,17,43254,272,16,600-670,59,0,0,1,0.0,5348.55,600.0,70.0,"4911,864902",43254_272
3556,17,85946,272,16,600-670,59,0,0,1,0.0,2088.378,600.0,70.0,"4911,864902",85946_272
3557,17,50528,272,5,600-670,4,1,1,1,0.0,28473.363,600.0,70.0,"4911,864902",50528_272
3558,17,50528,272,5,600-670,52,1,1,1,0.0,4182.822,600.0,70.0,"4911,864902",50528_272
3559,17,3860,272,5,600-670,52,1,0,1,0.0,10458.0,600.0,70.0,"4911,864902",3860_272
3560,17,55261,272,5,600-670,32,1,0,1,0.0,21148.0,600.0,70.0,"4911,864902",55261_272
3561,17,70620,272,16,600-670,59,0,0,1,0.0,616.5,600.0,70.0,"4911,864902",70620_272
3562,17,97861,272,5,600-670,59,0,0,1,0.0,1940.0,600.0,70.0,"4911,864902",97861_272
3563,17,72130,272,5,600-670,52,1,0,1,0.0,1162.0,600.0,70.0,"4911,864902",72130_272
3564,17,72130,272,5,600-670,59,1,0,1,0.0,8880.0,600.0,70.0,"4911,864902",72130_272
3565,17,523,272,5,600-670,32,1,0,1,0.0,3732.0,600.0,70.0,"4911,864902",523_272
3566,17,68145,272,5,600-670,81,0,1,1,0.0,604.483,600.0,70.0,"4911,864902",68145_272
3567,17,68145,272,5,600-670,52,1,1,1,0.0,3022.796,600.0,70.0,"4911,864902",68145_272
3568,17,20693,272,5,600-670,4,1,1,1,0.0,1612.08,600.0,70.0,"4911,864902",20693_272
3569,17,20693,272,5,600-670,52,1,1,1,0.0,5254.382,600.0,70.0,"4911,864902",20693_272
3570,17,66052,272,16,600-670,81,1,0,1,0.0,5448.504,600.0,70.0,"4911,864902",66052_272
3571,17,76134,272,16,600-670,26,1,0,1,0.0,2360.0,600.0,70.0,"4911,864902",76134_272
3572,17,53171,272,16,600-670,59,0,0,1,0.0,3633.2,600.0,70.0,"4911,864902",53171_272
3573,17,15228,272,16,600-670,81,1,0,1,0.0,2131.496,600.0,70.0,"4911,864902",15228_272
3574,17,25377,272,16,600-670,59,0,0,1,0.0,3493.5,600.0,70.0,"4911,864902",25377_272
3575,17,58595,272,16,600-670,81,1,0,1,0.0,11424.4,600.0,70.0,"4911,864902",58595_272
3576,17,62629,272,16,600-670,81,0,0,1,0.0,11201.0,600.0,70.0,"4911,864902",62629_272
3577,17,34512,272,16,600-670,59,0,0,1,0.0,35690.0,600.0,70.0,"4911,864902",34512_272
3578,17,87873,272,16,600-670,59,0,0,1,0.0,8073.324,600.0,70.0,"4911,864902",87873_272
3579,17,87873,272,16,600-670,32,1,0,1,0.0,7358.625,600.0,70.0,"4911,864902",87873_272
3580,17,87873,272,16,600-670,59,1,0,1,0.0,8966.016,600.0,70.0,"4911,864902",87873_272
3581,17,50343,272,16,600-670,87,0,0,0,0.0,12350.0,600.0,70.0,"4911,864902",50343_272
3582,17,50343,272,16,600-670,17,0,0,1,0.0,5590.0,600.0,70.0,"4911,864902",50343_272
3583,17,37077,272,5,600-670,59,0,0,1,0.0,327.972,600.0,70.0,"4911,864902",37077_272
3584,17,53137,272,16,600-670,81,0,1,1,0.0,1185.517,600.0,70.0,"4911,864902",53137_272
3585,17,53137,272,16,600-670,4,1,1,1,0.0,27190.416,600.0,70.0,"4911,864902",53137_272
3586,17,34977,272,16,600-670,4,1,1,1,0.0,9894.141,600.0,70.0,"4911,864902",34977_272
3587,17,19679,272,16,600-670,15,1,0,1,0.0,14610.0,600.0,70.0,"4911,864902",19679_272
3588,17,19679,272,16,600-670,32,1,0,1,0.0,24291.375,600.0,70.0,"4911,864902",19679_272
3589,17,19679,272,16,600-670,52,1,0,1,0.0,11270.0,600.0,70.0,"4911,864902",19679_272
3590,17,19679,272,16,600-670,81,1,0,1,0.0,10545.6,600.0,70.0,"4911,864902",19679_272
3591,17,69552,272,16,600-670,59,0,0,1,0.0,2375.163,600.0,70.0,"4911,864902",69552_272
3592,17,69552,272,16,600-670,59,1,0,1,0.0,2637.792,600.0,70.0,"4911,864902",69552_272
3593,17,69552,272,16,600-670,65,1,0,1,0.0,7800.0,600.0,70.0,"4911,864902",69552_272
3594,17,65838,272,16,600-670,59,0,0,1,0.0,1941.513,600.0,70.0,"4911,864902",65838_272
3595,17,65838,272,16,600-670,59,1,0,1,0.0,2156.192,600.0,70.0,"4911,864902",65838_272
3596,17,69138,939,16,605-615,17,0,0,1,0.0,15800.0,605.0,10.0,"4911,864902",69138_939
3597,17,80485,939,16,605-615,59,0,0,1,0.0,3100.0,605.0,10.0,"4911,864902",80485_939
3598,17,50093,939,16,605-615,17,0,0,1,0.0,5220.0,605.0,10.0,"4911,864902",50093_939
3599,17,59874,939,16,605-615,81,0,0,1,0.0,4790.0,605.0,10.0,"4911,864902",59874_939
3600,17,38443,939,16,605-615,17,0,0,1,0.0,2800.965,605.0,10.0,"4911,864902",38443_939
3601,17,51130,939,16,605-615,59,0,0,1,0.0,8120.0,605.0,10.0,"4911,864902",51130_939
3602,17,25846,939,16,605-615,59,0,0,1,0.0,573.408,605.0,10.0,"4911,864902",25846_939
3603,17,27761,700,16,600-610,59,0,0,1,0.0,4870.0,600.0,10.0,"4911,864902",27761_700
3604,17,13762,700,16,600-610,17,0,0,1,0.0,6800.0,600.0,10.0,"4911,864902",13762_700
3605,17,22879,700,16,600-610,87,0,0,0,0.0,11130.0,600.0,10.0,"4911,864902",22879_700
3606,17,22879,700,16,600-610,17,0,0,1,0.0,8917.125,600.0,10.0,"4911,864902",22879_700
3607,17,61934,700,16,600-610,17,0,0,1,0.0,6132.875,600.0,10.0,"4911,864902",61934_700
3608,17,23421,700,16,600-610,17,0,0,1,0.0,567.3,600.0,10.0,"4911,864902",23421_700
3609,17,5498,700,16,600-610,15,1,0,1,0.0,5660.0,600.0,10.0,"4911,864902",5498_700
3610,17,48438,700,16,600-610,17,0,0,1,0.0,1401.4,600.0,10.0,"4911,864902",48438_700
3611,17,96414,700,16,600-610,17,0,0,1,0.0,1458.6,600.0,10.0,"4911,864902",96414_700
3612,17,39276,700,16,600-610,17,1,0,1,0.0,2040.0,600.0,10.0,"4911,864902",39276_700
3613,17,81397,700,16,600-610,17,0,0,1,0.0,4845.64,600.0,10.0,"4911,864902",81397_700
3614,17,27819,700,16,600-610,17,0,0,1,0.0,18342.7,600.0,10.0,"4911,864902",27819_700
3615,17,39081,700,16,600-610,17,0,0,1,0.0,4314.36,600.0,10.0,"4911,864902",39081_700
3616,17,16488,700,16,600-610,32,1,0,1,0.0,7190.0,600.0,10.0,"4911,864902",16488_700
3617,17,24065,700,16,600-610,59,1,0,1,0.0,780.0,600.0,10.0,"4911,864902",24065_700
3618,17,61177,700,16,600-610,32,1,0,1,0.0,22140.0,600.0,10.0,"4911,864902",61177_700
3619,17,61177,700,16,600-610,17,1,0,1,0.0,31900.0,600.0,10.0,"4911,864902",61177_700
3620,17,61177,700,16,600-610,52,1,0,1,0.0,37130.0,600.0,10.0,"4911,864902",61177_700
3621,17,42164,700,16,600-610,17,1,0,1,0.0,3060.0,600.0,10.0,"4911,864902",42164_700
3622,17,60635,700,16,600-610,17,0,0,1,0.0,10660.0,600.0,10.0,"4911,864902",60635_700
3623,17,48807,700,16,600-610,17,0,0,1,0.0,1309.035,600.0,10.0,"4911,864902",48807_700
3624,17,2916,677,5,610,17,0,0,1,0.0,3094.0,610.0,0.0,"4911,864902",2916_677
3625,17,2916,677,5,610,17,1,0,1,0.0,7684.0,610.0,0.0,"4911,864902",2916_677
3626,17,2916,677,5,610,59,1,0,1,0.0,7400.0,610.0,0.0,"4911,864902",2916_677
3627,17,96847,677,5,610,17,0,0,1,0.0,546.0,610.0,0.0,"4911,864902",96847_677
3628,17,96847,677,5,610,17,1,0,1,0.0,1356.0,610.0,0.0,"4911,864902",96847_677
3629,17,68807,839,5,610,17,0,0,1,0.0,7170.0,610.0,0.0,"4911,864902",68807_839
3630,17,44625,839,5,610,17,0,0,1,0.0,726.714,610.0,0.0,"4911,864902",44625_839
3631,17,44625,839,5,610,17,1,0,1,0.0,2992.704,610.0,0.0,"4911,864902",44625_839
3632,17,37363,839,5,610,17,0,0,1,0.0,2543.922,610.0,0.0,"4911,864902",37363_839
3633,17,37363,839,5,610,17,1,0,1,0.0,10491.904,610.0,0.0,"4911,864902",37363_839
3634,17,90901,839,5,610,59,0,0,1,0.0,11537.0,610.0,0.0,"4911,864902",90901_839
3635,17,27360,839,5,610,17,0,0,1,0.0,2425.99,610.0,0.0,"4911,864902",27360_839
3636,17,56788,839,5,610,59,0,1,1,0.0,4490.0,610.0,0.0,"4911,864902",56788_839
3637,17,92583,839,5,610,87,0,0,0,0.0,4330.0,610.0,0.0,"4911,864902",92583_839
3638,17,92583,839,5,610,68,0,0,0,0.0,6090.0,610.0,0.0,"4911,864902",92583_839
3639,17,92583,839,5,610,17,0,0,1,0.0,1791.0,610.0,0.0,"4911,864902",92583_839
3640,17,11395,839,5,610,17,0,0,1,0.0,23560.0,610.0,0.0,"4911,864902",11395_839
3641,17,11395,839,5,610,59,1,0,1,0.0,30400.0,610.0,0.0,"4911,864902",11395_839
3642,17,23111,839,5,610,59,0,0,1,0.0,1900.546,610.0,0.0,"4911,864902",23111_839
3643,17,52030,839,5,610,17,0,0,1,0.0,2474.01,610.0,0.0,"4911,864902",52030_839
3644,17,97941,839,5,610,17,0,0,1,0.0,620.0,610.0,0.0,"4911,864902",97941_839
3645,17,61062,839,5,610,84,1,0,0,0.0,1750.0,610.0,0.0,"4911,864902",61062_839
3646,17,61062,839,5,610,94,1,0,0,0.0,5520.0,610.0,0.0,"4911,864902",61062_839
3647,17,99146,839,5,610,17,0,0,1,0.0,6060.0,610.0,0.0,"4911,864902",99146_839
3648,17,17407,839,5,610,59,0,0,1,0.0,5279.454,610.0,0.0,"4911,864902",17407_839
3649,17,30114,839,5,610,59,0,0,1,0.0,2363.0,610.0,0.0,"4911,864902",30114_839
3650,17,86267,839,5,610,52,1,0,1,0.0,2130.0,610.0,0.0,"4911,864902",86267_839
3651,17,57440,839,5,610,32,1,0,1,0.0,15140.0,610.0,0.0,"4911,864902",57440_839
3652,17,39979,751,5,600-620,17,0,0,1,0.0,3449.202,600.0,20.0,"4911,864902",39979_751
3653,17,67670,751,5,600-620,17,0,0,1,0.0,461.0,600.0,20.0,"4911,864902",67670_751
3654,17,67670,751,5,600-620,17,1,0,1,0.0,4347.0,600.0,20.0,"4911,864902",67670_751
3655,17,13313,751,5,600-620,17,0,0,1,0.0,960.21,600.0,20.0,"4911,864902",13313_751
3656,17,13313,751,5,600-620,17,1,0,1,0.0,3958.88,600.0,20.0,"4911,864902",13313_751
3657,17,56863,751,5,600-620,17,0,0,1,0.0,922.0,600.0,20.0,"4911,864902",56863_751
3658,17,56863,751,5,600-620,17,1,0,1,0.0,8694.0,600.0,20.0,"4911,864902",56863_751
3659,17,28410,751,5,600-620,17,0,0,1,0.0,3227.0,600.0,20.0,"4911,864902",28410_751
3660,17,28410,751,5,600-620,17,1,0,1,0.0,30429.0,600.0,20.0,"4911,864902",28410_751
3661,17,47465,751,5,600-620,17,0,0,1,0.0,1540.0,600.0,20.0,"4911,864902",47465_751
3662,17,49130,751,5,600-620,17,0,0,1,0.0,4135.0,600.0,20.0,"4911,864902",49130_751
3663,17,35410,751,5,600-620,17,0,0,1,0.0,30690.0,600.0,20.0,"4911,864902",35410_751
3664,17,24382,751,5,600-620,17,0,0,1,0.0,3939.0,600.0,20.0,"4911,864902",24382_751
3665,17,93228,751,5,600-620,17,0,0,1,0.0,2661.098,600.0,20.0,"4911,864902",93228_751
3666,17,93538,373,5,670,17,0,0,1,0.0,6620.0,670.0,0.0,"4911,864902",93538_373
3667,17,93538,373,5,670,59,0,0,1,0.0,4970.0,670.0,0.0,"4911,864902",93538_373
3668,17,69576,373,5,670,68,0,0,0,0.0,8648.84,670.0,0.0,"4911,864902",69576_373
3669,17,75702,373,5,670,17,0,0,1,0.0,8210.0,670.0,0.0,"4911,864902",75702_373
3670,17,20456,373,5,670,59,0,0,1,0.0,8620.0,670.0,0.0,"4911,864902",20456_373
3671,17,85546,373,5,670,68,0,0,0,0.0,28998.358,670.0,0.0,"4911,864902",85546_373
3672,17,91794,373,5,670,68,0,0,0,0.0,5152.062,670.0,0.0,"4911,864902",91794_373
3673,17,31899,170,5,620-640,17,0,0,1,0.0,6359.7,620.0,20.0,"4911,864902",31899_170
3674,17,50799,170,18,620-640,17,0,0,1,0.0,3790.278,620.0,20.0,"4911,864902",50799_170
3675,17,8413,170,18,620-640,17,0,0,1,0.0,3949.722,620.0,20.0,"4911,864902",8413_170
3676,17,13154,209,18,620-640,15,1,0,1,0.0,2928.272,620.0,20.0,"4911,864902",13154_209
3677,17,66551,209,18,620-640,17,0,0,1,0.0,4530.0,620.0,20.0,"4911,864902",66551_209
3678,17,84270,209,18,620-640,17,0,0,1,0.0,4920.0,620.0,20.0,"4911,864902",84270_209
3679,17,49778,209,18,620-640,52,0,0,1,0.0,3456.0,620.0,20.0,"4911,864902",49778_209
3680,17,12930,209,18,620-640,40,0,0,1,0.0,1939.05,620.0,20.0,"4911,864902",12930_209
3681,17,25671,209,18,620-640,52,0,0,1,0.0,2944.0,620.0,20.0,"4911,864902",25671_209
3682,17,25671,209,18,620-640,15,1,0,1,0.0,16137.256,620.0,20.0,"4911,864902",25671_209
3683,17,25690,209,18,620-640,87,0,0,0,0.0,4470.0,620.0,20.0,"4911,864902",25690_209
3684,17,5897,209,18,620-640,15,1,0,1,0.0,12694.472,620.0,20.0,"4911,864902",5897_209
3685,17,63812,209,18,620-640,40,0,0,1,0.0,2230.95,620.0,20.0,"4911,864902",63812_209
3686,17,90366,252,18,650,17,1,0,1,0.0,8650.0,650.0,0.0,"4911,864902",90366_252
3687,17,78210,252,18,650,59,1,0,1,0.0,12800.0,650.0,0.0,"4911,864902",78210_252
3688,17,44713,511,16,620,59,0,0,1,0.0,3290.0,620.0,0.0,"4911,864902",44713_511
3689,17,39495,511,16,620,17,0,0,1,0.0,11990.0,620.0,0.0,"4911,864902",39495_511
3690,17,66350,417,18,660-680,32,1,0,1,0.0,15990.0,660.0,20.0,"4911,864902",66350_417
3691,17,66350,417,18,660-680,59,1,0,1,0.0,12270.0,660.0,20.0,"4911,864902",66350_417
3692,17,16785,417,18,660-680,15,1,0,1,0.0,2570.0,660.0,20.0,"4911,864902",16785_417
3693,17,16785,417,18,660-680,52,1,0,1,0.0,1073.0,660.0,20.0,"4911,864902",16785_417
3694,17,82928,417,18,660-680,15,1,0,1,0.0,8870.0,660.0,20.0,"4911,864902",82928_417
3695,17,82928,417,18,660-680,32,1,0,1,0.0,24900.0,660.0,20.0,"4911,864902",82928_417
3696,17,56971,417,18,660-680,32,1,0,1,0.0,42640.0,660.0,20.0,"4911,864902",56971_417
3697,17,40344,417,18,660-680,32,1,0,1,0.0,3590.0,660.0,20.0,"4911,864902",40344_417
3698,17,63365,417,18,660-680,59,0,0,1,0.0,9090.0,660.0,20.0,"4911,864902",63365_417
3699,17,87434,417,18,660-680,15,1,0,1,0.0,6730.0,660.0,20.0,"4911,864902",87434_417
3700,17,76588,417,18,660-680,32,1,0,1,0.0,24030.0,660.0,20.0,"4911,864902",76588_417
3701,17,76588,417,18,660-680,59,1,0,1,0.0,7340.0,660.0,20.0,"4911,864902",76588_417
3702,17,55497,417,18,660-680,59,0,0,1,0.0,8050.0,660.0,20.0,"4911,864902",55497_417
3703,17,71764,36,18,630-640,87,1,0,0,0.0,22170.0,630.0,10.0,"4911,864902",71764_36
3704,17,4052,36,18,630-640,17,1,0,1,0.0,14000.0,630.0,10.0,"4911,864902",4052_36
3705,17,52973,36,18,630-640,43,1,0,0,0.0,3860.0,630.0,10.0,"4911,864902",52973_36
3706,17,89602,266,18,650-660,32,1,0,1,0.0,14696.5,650.0,10.0,"4911,864902",89602_266
3707,17,39112,266,18,650-660,32,1,0,1,0.0,27293.5,650.0,10.0,"4911,864902",39112_266
3708,17,43256,266,18,650-660,87,1,0,0,0.0,4820.0,650.0,10.0,"4911,864902",43256_266
3709,17,4032,266,18,650-660,87,0,0,0,0.0,1630.0,650.0,10.0,"4911,864902",4032_266
3710,17,45514,266,18,650-660,87,0,0,0,0.0,3940.0,650.0,10.0,"4911,864902",45514_266
3711,17,93168,266,18,650-660,59,0,0,1,0.0,2552.0,650.0,10.0,"4911,864902",93168_266
3712,17,67743,266,18,650-660,59,0,0,1,0.0,1914.0,650.0,10.0,"4911,864902",67743_266
3713,17,55823,266,18,650-660,59,0,0,1,0.0,1914.0,650.0,10.0,"4911,864902",55823_266
3714,17,38025,266,18,650-660,59,0,0,1,0.0,12760.0,650.0,10.0,"4911,864902",38025_266
3715,17,11536,803,5,630-640,32,1,0,1,0.0,3300.0,630.0,10.0,"4911,864902",11536_803
3716,17,75171,803,5,630-640,17,0,0,1,0.0,520.8,630.0,10.0,"4911,864902",75171_803
3717,17,75171,803,5,630-640,17,1,0,1,0.0,8686.2,630.0,10.0,"4911,864902",75171_803
3718,17,98140,803,5,630-640,87,1,0,0,0.0,710.0,630.0,10.0,"4911,864902",98140_803
3719,17,98140,803,5,630-640,59,1,0,1,0.0,17858.5,630.0,10.0,"4911,864902",98140_803
3720,17,78281,803,5,630-640,59,1,0,1,0.0,14611.5,630.0,10.0,"4911,864902",78281_803
3721,17,74427,803,5,630-640,17,0,0,1,0.0,453.6,630.0,10.0,"4911,864902",74427_803
3722,17,74427,803,5,630-640,17,1,0,1,0.0,7565.4,630.0,10.0,"4911,864902",74427_803
3723,17,92544,803,5,630-640,17,0,0,1,0.0,5760.0,630.0,10.0,"4911,864902",92544_803
3724,17,21807,803,5,630-640,59,0,0,1,0.0,1720.0,630.0,10.0,"4911,864902",21807_803
3725,17,10091,803,5,630-640,87,0,0,0,0.0,3080.0,630.0,10.0,"4911,864902",10091_803
3726,17,85548,803,5,630-640,32,1,0,1,0.0,10710.0,630.0,10.0,"4911,864902",85548_803
3727,17,85548,803,5,630-640,26,1,0,1,0.0,19820.0,630.0,10.0,"4911,864902",85548_803
3728,17,71300,803,5,630-640,68,0,0,0,0.0,6440.0,630.0,10.0,"4911,864902",71300_803
3729,17,71300,803,5,630-640,84,0,0,0,0.0,8290.0,630.0,10.0,"4911,864902",71300_803
3730,17,5308,803,5,630-640,59,0,0,1,0.0,5030.0,630.0,10.0,"4911,864902",5308_803
3731,17,88691,803,5,630-640,17,0,0,1,0.0,705.6,630.0,10.0,"4911,864902",88691_803
3732,17,88691,803,5,630-640,17,1,0,1,0.0,11768.4,630.0,10.0,"4911,864902",88691_803
3733,17,92187,284,5,630-670,17,0,0,1,0.0,7372.926,630.0,40.0,"4911,864902",92187_284
3734,17,4593,284,5,630-670,17,0,0,1,0.0,745.0,630.0,40.0,"4911,864902",4593_284
3735,17,10311,284,5,630-670,17,0,0,1,0.0,6705.0,630.0,40.0,"4911,864902",10311_284
3736,17,37514,284,5,630-670,87,0,0,0,0.0,1238.016,630.0,40.0,"4911,864902",37514_284
3737,17,2083,284,5,630-670,59,0,0,1,0.0,7530.0,630.0,40.0,"4911,864902",2083_284
3738,17,38481,284,5,630-670,59,0,0,1,0.0,2544.664,630.0,40.0,"4911,864902",38481_284
3739,17,84689,284,5,630-670,87,0,0,0,0.0,20500.0,630.0,40.0,"4911,864902",84689_284
3740,17,84689,284,5,630-670,59,0,0,1,0.0,2800.0,630.0,40.0,"4911,864902",84689_284
3741,17,34190,284,5,630-670,68,0,0,0,0.0,16908.328,630.0,40.0,"4911,864902",34190_284
3742,17,18158,284,5,630-670,81,0,0,1,0.0,5450.0,630.0,40.0,"4911,864902",18158_284
3743,17,18158,284,5,630-670,81,1,0,1,0.0,6080.0,630.0,40.0,"4911,864902",18158_284
3744,17,71833,284,5,630-670,87,0,0,0,0.0,604.8,630.0,40.0,"4911,864902",71833_284
3745,17,71833,284,5,630-670,68,0,0,0,0.0,1813.26,630.0,40.0,"4911,864902",71833_284
3746,17,93435,284,5,630-670,17,0,0,1,0.0,12637.35,630.0,40.0,"4911,864902",93435_284
3747,17,81034,284,5,630-670,68,0,0,0,0.0,12710.0,630.0,40.0,"4911,864902",81034_284
3748,17,81034,284,5,630-670,17,0,0,1,0.0,3970.0,630.0,40.0,"4911,864902",81034_284
3749,17,11587,284,5,630-670,59,0,0,1,0.0,1900.0,630.0,40.0,"4911,864902",11587_284
3750,17,28362,284,5,630-670,9,1,0,0,0.0,1020.0,630.0,40.0,"4911,864902",28362_284
3751,17,20712,284,5,630-670,59,0,0,1,0.0,2850.0,630.0,40.0,"4911,864902",20712_284
3752,17,66472,284,5,630-670,17,0,0,1,0.0,2759.724,630.0,40.0,"4911,864902",66472_284
3753,17,91040,284,5,630-670,52,0,0,1,0.0,980.0,630.0,40.0,"4911,864902",91040_284
3754,17,91040,284,5,630-670,59,0,0,1,0.0,1580.0,630.0,40.0,"4911,864902",91040_284
3755,17,91040,284,5,630-670,81,0,0,1,0.0,1270.0,630.0,40.0,"4911,864902",91040_284
3756,17,40675,284,5,630-670,59,0,0,1,0.0,1035.336,630.0,40.0,"4911,864902",40675_284
3757,17,94152,559,5,700,59,0,0,1,0.0,2330.0,700.0,0.0,"4911,864902",94152_559
3758,17,1885,559,19,700,59,0,0,1,0.0,3370.0,700.0,0.0,"4911,864902",1885_559
3759,17,44150,653,18,635,9,0,0,0,0.0,370.0,635.0,0.0,"4911,864902",44150_653
3760,17,44150,653,18,635,59,0,0,1,0.0,9340.0,635.0,0.0,"4911,864902",44150_653
3761,17,44150,653,18,635,32,1,0,1,0.0,8340.0,635.0,0.0,"4911,864902",44150_653
3762,17,44150,653,18,635,9,1,0,0,0.0,12130.0,635.0,0.0,"4911,864902",44150_653
3763,17,79247,653,18,635,32,1,0,1,0.0,38310.0,635.0,0.0,"4911,864902",79247_653
3764,17,8954,653,18,635,32,1,0,1,0.0,3988.061,635.0,0.0,"4911,864902",8954_653
3765,17,73831,653,18,635,32,1,0,1,0.0,1595.979,635.0,0.0,"4911,864902",73831_653
3766,17,29262,653,18,635,59,1,0,1,0.0,13852.0,635.0,0.0,"4911,864902",29262_653
3767,17,37371,653,18,635,32,1,0,1,0.0,5455.758,635.0,0.0,"4911,864902",37371_653
3768,17,89417,653,18,635,32,1,0,1,0.0,13650.714,635.0,0.0,"4911,864902",89417_653
3769,17,89417,653,18,635,59,1,0,1,0.0,20778.0,635.0,0.0,"4911,864902",89417_653
3770,17,11220,653,18,635,87,0,0,0,0.0,900.0,635.0,0.0,"4911,864902",11220_653
3771,17,11220,653,18,635,17,0,0,1,0.0,2260.0,635.0,0.0,"4911,864902",11220_653
3772,17,11220,653,18,635,15,1,0,1,0.0,5220.0,635.0,0.0,"4911,864902",11220_653
3773,17,30139,653,18,635,32,1,0,1,0.0,13039.488,635.0,0.0,"4911,864902",30139_653
3774,17,19179,653,18,635,32,1,0,1,0.0,6990.0,635.0,0.0,"4911,864902",19179_653
3775,17,70754,669,18,645-660,59,1,0,1,0.0,11246.841,645.0,15.0,"4911,864902",70754_669
3776,17,20041,669,18,645-660,59,1,0,1,0.0,39483.159,645.0,15.0,"4911,864902",20041_669
3777,17,20041,669,18,645-660,65,1,0,1,0.0,28580.0,645.0,15.0,"4911,864902",20041_669
3778,17,80942,513,18,610-635,17,1,0,1,0.0,16975.21,610.0,25.0,"4911,864902",80942_513
3779,17,38512,513,18,610-635,17,1,0,1,0.0,22364.79,610.0,25.0,"4911,864902",38512_513
3780,17,84051,513,18,610-635,59,1,0,1,0.0,6921.8,610.0,25.0,"4911,864902",84051_513
3781,17,6950,513,18,610-635,59,1,0,1,0.0,130.6,610.0,25.0,"4911,864902",6950_513
3782,17,2360,513,18,610-635,59,1,0,1,0.0,21122.45,610.0,25.0,"4911,864902",2360_513
3783,17,50486,513,18,610-635,59,1,0,1,0.0,6007.6,610.0,25.0,"4911,864902",50486_513
3784,17,10376,513,18,610-635,9,1,0,0,0.0,17855.25,610.0,25.0,"4911,864902",10376_513
3785,17,10376,513,18,610-635,59,1,0,1,0.0,34027.55,610.0,25.0,"4911,864902",10376_513
3786,17,93417,353,7,590-600,59,1,0,1,0.0,6510.0,590.0,10.0,"4911,864902",93417_353
3787,17,13871,353,7,590-600,68,0,0,0,0.0,9480.0,590.0,10.0,"4911,864902",13871_353
3788,17,13871,353,7,590-600,17,0,0,1,0.0,3400.0,590.0,10.0,"4911,864902",13871_353
3789,17,13871,353,7,590-600,59,0,0,1,0.0,3440.364,590.0,10.0,"4911,864902",13871_353
3790,17,71755,353,19,590-600,59,0,0,1,0.0,3800.0,590.0,10.0,"4911,864902",71755_353
3791,17,51796,353,7,590-600,68,0,0,0,0.0,720.0,590.0,10.0,"4911,864902",51796_353
3792,17,41607,616,7,630-640,59,0,0,1,0.0,3820.0,630.0,10.0,"4911,864902",41607_616
3793,17,41607,616,7,630-640,81,0,0,1,0.0,1267.136,630.0,10.0,"4911,864902",41607_616
3794,17,36918,616,7,630-640,17,0,0,1,0.0,3460.0,630.0,10.0,"4911,864902",36918_616
3795,17,32795,616,7,630-640,32,1,0,1,0.0,30540.0,630.0,10.0,"4911,864902",32795_616
